timestamp,user_id,event_type,cl0,cl1,cl2,cl3,cl4,count
2019-07-02 20:46:54,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:55,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:56,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:57,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:58,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:46:59,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:00,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:02,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:03,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:04,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:05,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:06,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:07,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:08,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:09,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:10,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:11,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:13,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:14,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:15,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:17,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:18,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:19,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:20,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:22,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:23,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:24,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:25,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:26,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:28,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,2
2019-07-02 20:47:29,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:30,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
2019-07-02 20:47:31,196338,PROFILE_UPDATED,24387,5748,7935,3093,15779,1
